"TID","EN"
"TID_QUEST_BIRDOG_CARROTS_INFO","Birdog is hungry and needs your help! Can you find it's favorite food?"
"TID_QUEST_BIRDOG_CARROTS_LEAF","Birdogs Stash"
"TID_QUEST_BIRDOG_CARROTS_LEAF_INFO","This is Birdogs stuff! Hands off!"
"TID_QUEST_BIRDOG_CARROTS_COMPLETED","He looks delighted! Thanks for helping out!"
"TID_OBSTACLE_BIRDOG_CARROT","Carrot"
"TID_OBSTACLE_BIRDOG_CARROT_INFO","Birdog's favorite food"
"TID_QUEST_BIRDOG_CARROTS_SELECT_CONTEXT","Tap Birdog's button to assign"
"TID_QUEST_BIRDOG_CARROTS_SELECT_TAB","Choose Birdog"
"TID_RESOURCE_CARROT","Carrot"
"TID_RESOURCE_CARROT_INFO","Carrot picked from the ground. Birdog's favorite food."
,
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT_TITLE","New Game Center login"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT","Do you want to save your current game on this Game Center account?"
,
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT_TITLE","New Google Play Sign-In"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT","Do you want to save your current game on this Google account?"
,
"TID_BOUND_TO_OTHER_ACCOUNT_LOAD_VILLAGE_TITLE","Load village?"
"TID_BUTTON_VILLAGE_LOAD","Load"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT","You have previously played Everdale with this Game Center account. Do you want to continue with previous game?"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT","You have previously played Everdale with this Google Play account. Do you want to continue with previous game?"
,
"TID_VALLEY_TAG_REMOVE","Remove Tag"
"TID_VALLEY_TAG_CASUAL","Casual"
"TID_VALLEY_TAG_HARDCORE","Hardcore"
"TID_VALLEY_TAG_CHATTY","Chatty"
"TID_VALLEY_TAG_LOCAL","Local"
"TID_VALLEY_TAG_INTERNATIONAL","International"
"TID_VALLEY_TAG_FUN","Fun"
"TID_VALLEY_TAG_RELAXED","Relaxed"
"TID_VALLEY_TAG_COMPETITIVE","Competitive"
"TID_VALLEY_TAG_TOP_VALLEY_FOCUSED","Top Valley Focused"
"TID_VALLEY_TAG_GRAND_MONUMENT_FOCUSED","Grand Monument Focused"
"TID_VALLEY_TAG_FRIENDLY","Friendly"
"TID_VALLEY_TAG_NEW_PLAYERS_WELCOME","New Players Welcome"
"TID_VALLEY_TAG_VETERAN","Veteran"
"TID_VALLEY_TAG_QUIET","Quiet"
,
"TID_VALLEY_TAGS_TITLE","Select Tag"
"TID_VALLEY_LANGUAGES_TITLE","Select Language"
,
"TID_ELDER_PROBATION_STATUS","<TIME> until eligible as Elder"
"TID_VALLEY_CHANGE_DESCRIPTION","Change Description..."
"TID_VALLEY_CONFIRM_DESCRIPTION","OK"
"TID_VALLEY_BROWSER_BUTTON_JOIN_BY_CODE","Join with code..."
,
"TID_BUTTON_GO_TO_SETTINGS","Go to Settings"
"TID_SYSTEM_NOTIFICATIONS_MESSAGE_TITLE","Notifications disabled"
"TID_SYSTEM_NOTIFICATIONS_MESSAGE","To get reminders, you need to have notifications enabled in your phone’s settings. Do you want to go to settings?"
,
"TID_CHAT_NOTIFICATIONS_OFF","Chat notifications off"
"TID_CHAT_NOTIFICATIONS_MENTION","Notify only @mention"
"TID_CHAT_NOTIFICATIONS_ON","Notify all chat messages"
"TID_CHAT_PREVIEW_ON","Chat preview on"
"TID_CHAT_PREVIEW_OFF","Chat preview off"
,
"TID_EVENT_VALLEY_PRODUCTION_READY","Collect <resource> at <building>"
"TID_EVENT_GUILD_TRAINING_READY","Villager trained at <building>"
"TID_EVENT_VALLEY_CRAFTING_READY","Collect <resource> at <building>"
,
"TID_VILLAGE_SLOT_TITLE","Village Slot <slot>"
"TID_VILLAGE_SLOT_STATUS_OPEN","Anyone can join"
"TID_VILLAGE_SLOT_STATUS_LOCKED","Joinable only with code"
"TID_VILLAGE_SLOT_MESSAGE_NO_PERMISSION","Only leader can lock village slots"
"TID_VILLAGE_SLOT_NEEDS_CODE","Generate code first"
,
"TID_LOADING_PREDICTIONS","Estimating<animatingdots>"
,
"TID_CHALLENGE_SHIPWRECK","Shipwreck!"
"TID_CHALLENGE_SHIPWRECK_INTRO","Oh dear... a ship ran aground in the harbor! Could you help those salty sailors return to sea?"
"TID_CHALLENGE_SHIPWRECK_1","What a beautiful ship! Too bad the hull is cracked. Or should I say, destroyed? Let's fix that first!"
"TID_CHALLENGE_SHIPWRECK_2","You made it float! Of all the important features of a boat, that's a big one. Why don't we attach some new sails?"
"TID_CHALLENGE_SHIPWRECK_3","The crew already went through their rations. Apparently sailors are hungry. Let's make them some grub for their journey back."
"TID_CHALLENGE_SHIPWRECK_WIN","You did it! The crew is ready to set sail – they even left you a gift. Congratulations, you honorary salty dog!"
"TID_CHALLENGE_SHIPWRECK_LOSE","Uh oh. Looks like the ship is stuck aground. These sailors are about to get ornery. If they ask for me, tell them I sailed to another harbor."
,
"TID_CHALLENGE_VALLEYFEAST","Valley Feast"
"TID_CHALLENGE_VALLEYFEAST_INTRO","I travel the world looking for the best food and the Valley is looking like a top contender! Help me put together a feast to remember and you’ll really be on the map!"
"TID_CHALLENGE_VALLEYFEAST_1","Make us an appetizer to delight us all!"
"TID_CHALLENGE_VALLEYFEAST_2","I love it! With the fresh water and pure air of the Valley, everything grows perfectly. This Main Course will be magnificent!"
"TID_CHALLENGE_VALLEYFEAST_3","Now for the final step... and if you’re like me, the one you’ve been waiting for most of all: dessert!"
"TID_CHALLENGE_VALLEYFEAST_WIN","That... was... amazing! The culinary world will be talking about this for a long time to come. Thank you, friend!"
"TID_CHALLENGE_VALLEYFEAST_LOSE","There seems to be something missing here. Where is the FOOD!?"
,
"TID_RENT_A_WORKER_INFO","Hire <NAME> for <DAYS> days to help you with your village tasks."
"TID_SUCCESSFULY_RENTED_WORKER","<NAME> is here to help you out!"
"TID_HIRED_VILLAGER_INFO_TITLE","Hired Worker"
"TID_HIRED_VILLAGER_INFO_DESCRIPTION","Franz assists with Village exclusive tasks until his employment period ends."
"TID_WORKER_GENERALIST","Franz the Fixer"
"TID_WORKER_GENERALIST_INFO","Franz has been a sailor. A miner. A lumberjack. A potter. A sandwich artist? A monkey trainer? You name it, Franz has done it. He can do anything."
"TID_WORKER_EMPLOYMENTS_ENDS_IN","Employment ends in: <time>"
"TID_RENTED_WORKER_SPECIALTY","<spc> (level <level>, +<boost>%)"
,
"TID_TRADE_PARTNER_COINS_BASIC","Summery Woods"
"TID_TRADE_PARTNER_COINS_BASIC_INFO","These speedy traders are the fastest sailors around. Bartering for basics, they reward coins for just the right goods"
"TID_TRADE_PARTNER_KNOWLEDGE_BASIC","Highland Academy"
"TID_TRADE_PARTNER_KNOWLEDGE_BASIC_INFO","The brainy Highland Academy brings knowledge from far and wide. Trade with them to receive rare Books, items of immense value."
,
"TID_TRADE_RELATION_CONFIRM_CHANGE_TITLE","Confirm trade partner change"
"TID_TRADE_RELATION_CONFIRM_CHANGE_TEXT","Upcoming ships to this dock will be from <PARTNER>"
"TID_TRADE_RELATION_CONFIRM_BUY_TITLE","Confirm summon boat"
"TID_TRADE_RELATION_CONFIRM_BUY_TEXT","A premium ship from <PARTNER> will arrive"
"TID_TRADE_RELATION_CONFIRM_BUTTON","Okay"
,
"TID_SURVEY_CONFIRMATION_TITLE","Earn <gems> free gems!"
"TID_SURVEY_CONFIRMATION_TEXT","Help us develop Everdale by taking a short survey."
"TID_SURVEY_THANKS","Thank you for participating in the survey!"
"TID_SURVEY_BUTTON_TEXT","Let's do it!"
,
"TID_DECO_GARDEN_FENCES","Balustrade"
"TID_DECO_GARDEN_FOUNTAIN","Tranquil Fountain"
"TID_DECO_GARDEN_BRIGDE","Scenic Bridge"
"TID_DECO_GARDEN_TREE","Pointy Tree"
"TID_DECO_GARDEN_POTTEDFLOWERS","Flower Pot"
"TID_DECO_GARDEN_HEDGELONG","Long Hedge"
"TID_DECO_GARDEN_HEDGE","Short Hedge"
"TID_DECO_GARDEN_LAMP","Lantern"
"TID_DECO_GARDEN_ARCHE","Ivy Arch"
"TID_DECO_GARDEN_PLANTEDFLOWERSBIG_RED","Red Flowers"
"TID_DECO_GARDEN_PLANTEDFLOWERSBIG_WHITE","White Flowers"
"TID_DECO_GARDEN_PLANTEDFLOWERSBIG_YELLOW","Yellow Flowers"
"TID_DECO_GARDEN_PLANTEDFLOWERSMALL","Flower Planter"
"TID_DECO_GARDEN_TILES_1","Fancy Rust Tile"
"TID_DECO_GARDEN_TILES_2","Plain Rust Tile"
"TID_DECO_GARDEN_TILES_3","Plain Creme Tile"
"TID_DECO_GARDEN_TILES_4","Fancy Creme Tile"
"TID_DECO_GARDEN_TILES_5","Stone Path"
"TID_DECO_FARMER_WELL","Well"
"TID_DECO_FARMER_SUNFLOWERS","Sunflowers"
"TID_DECO_FARMER_HAYSTACK","Haystack"
"TID_DECO_FARMER_HAYROUNDED","Hay Bale"
"TID_DECO_FARMER_FLOWERCART","Flower Cart"
"TID_DECO_FARMER_TOOLSTORAGE","Tool Box"
"TID_DECO_FARMER_SCARECROW","Scarecrow"
"TID_DECO_FARMER_WOODTILES","Wooden Pathway"
"TID_DECO_FARMER_WOODFENCE_GATE","Wooden Gate"
"TID_DECO_FARMER_HAYSTACK_CART","Hay Cart"
"TID_DECO_FARMER_WOODFENCE","Wooden Fence"
"TID_DECO_FARMER_DRINKSTATION","Trough"
"TID_DECO_VILLAGER_LAMP","Lamp"
"TID_DECO_VILLAGER_STATUE","Illustrious Llama Statue"
"TID_DECO_VILLAGER_STONETILE","Stone Path"
"TID_DECO_VILLAGER_BENCH","Bench"
"TID_DECO_VILLAGER_SIGN","Sunshine Sign"
"TID_DECO_VILLAGER_STONEWALL","Stone Wall"
"TID_DECO_VILLAGER_MAILBOX","Mailbox"
"TID_DECO_VILLAGER_BARREL","Barrel"
"TID_DECO_CAMPERS_TABLES","Picnic Table"
"TID_DECO_CAMPERS_STUMP","Tree Stump"
"TID_DECO_CAMPERS_FISHING_POND","Pond"
"TID_DECO_CAMPERS_FENCE","Log Fence"
"TID_DECO_CAMPERS_BOX","Crate"
"TID_DECO_CAMPERS_CAMPFIRE","Campfire"
"TID_DECO_CAMPERS_TENT","Tent"
"TID_DECO_CAMPERS_GRASS","Grass"
"TID_DECO_CAMPERS_FLOWER_PINK","Pink Flowers"
"TID_DECO_CAMPERS_FLOWER_YELLOW","Yellow Flowers"
"TID_DECO_CAMPERS_FLOWER_WHITE","White Flowers"
"TID_DECO_CAMPERS_CLOTHESLINE","Washing Line"
"TID_DECO_FESTIVAL_POTTEDFLOWERS","Good Time Flower Pot"
"TID_DECO_FESTIVAL_STAGE","The Main Stage"
"TID_DECO_FESTIVAL_TENT","Dance Tent"
"TID_DECO_FESTIVAL_BALLOONS","Bunch o' Balloons"
"TID_DECO_FESTIVAL_FENCE","Rope Fence"
"TID_DECO_FESTIVAL_LAMP","Flaggy Lamps"
"TID_DECO_FESTIVAL_CRATESET","Decoration Crates"
"TID_DECO_FESTIVAL_BREADSTAND","Late Night Bread Booth"
"TID_DECO_FESTIVAL_FEASTTABLE","Feast Table"
,
"TID_DECO_GARDEN_FENCES_INFO","Luxurious garden handrail."
"TID_DECO_GARDEN_FOUNTAIN_INFO","Ponder life's mysteries."
"TID_DECO_GARDEN_BRIGDE_INFO","Go from here to there."
"TID_DECO_GARDEN_TREE_INFO","It's pointy."
"TID_DECO_GARDEN_POTTEDFLOWERS_INFO","Flowers kept nice and neat."
"TID_DECO_GARDEN_HEDGELONG_INFO","A lengthy green bush."
"TID_DECO_GARDEN_HEDGE_INFO","A compact green bush."
"TID_DECO_GARDEN_LAMP_INFO","Casts a comforting glow."
"TID_DECO_GARDEN_ARCHE_INFO","Walk under leaves."
"TID_DECO_GARDEN_PLANTEDFLOWERSBIG_RED_INFO","A square of red flowers."
"TID_DECO_GARDEN_PLANTEDFLOWERSBIG_WHITE_INFO","A square of white flowers."
"TID_DECO_GARDEN_PLANTEDFLOWERSBIG_YELLOW_INFO","A square of yellow flowers."
"TID_DECO_GARDEN_PLANTEDFLOWERSMALL_INFO","Cheerful white flowers."
"TID_DECO_GARDEN_TILES_1_INFO","Ornate, reddish floor tiles."
"TID_DECO_GARDEN_TILES_2_INFO","Subtle, reddish floor tiles."
"TID_DECO_GARDEN_TILES_3_INFO","Subtle, whitish floor tiles."
"TID_DECO_GARDEN_TILES_4_INFO","Ornate whitish floor tiles."
"TID_DECO_GARDEN_TILES_5_INFO","Lay a lovely pathway."
"TID_DECO_FARMER_WELL_INFO","It works well."
"TID_DECO_FARMER_SUNFLOWERS_INFO","Bright and cheery."
"TID_DECO_FARMER_HAYSTACK_INFO","Just a stack of hay."
"TID_DECO_FARMER_HAYROUNDED_INFO","Just a bale of hay."
"TID_DECO_FARMER_FLOWERCART_INFO","Appeal on wheels."
"TID_DECO_FARMER_TOOLSTORAGE_INFO","Handy tool organizer"
"TID_DECO_FARMER_SCARECROW_INFO","A crow's worst nightmare."
"TID_DECO_FARMER_WOODTILES_INFO","Rugged wooden flooring."
"TID_DECO_FARMER_WOODFENCE_GATE_INFO","Classic wooden gate."
"TID_DECO_FARMER_HAYSTACK_CART_INFO","A farmer needs hay."
"TID_DECO_FARMER_WOODFENCE_INFO","Classic picket fence."
"TID_DECO_FARMER_TILES_5_DRINKSTATION_INFO","They're not just for horses."
"TID_DECO_VILLAGER_LAMP_INFO","The hottest village hang out spot."
"TID_DECO_VILLAGER_STATUE_INFO","Celebrate the majesty of her illustriousness, the Llama."
"TID_DECO_VILLAGER_STONETILE_INFO","Lay a rustic pathway."
"TID_DECO_VILLAGER_BENCH_INFO","Perfect for idle socializing."
"TID_DECO_VILLAGER_SIGN_INFO","A sun adorned sign."
"TID_DECO_VILLAGER_STONEWALL_INFO","A sturdy wall."
"TID_DECO_VILLAGER_MAILBOX_INFO","For post cards and secret admirers."
"TID_DECO_VILLAGER_BARREL_INFO","Plain old barrels."
"TID_DECO_CAMPERS_TABLES_INFO","Perfect for picnics."
"TID_DECO_CAMPERS_STUMP_INFO","Ex tree."
"TID_DECO_CAMPERS_FISHING_POND_INFO","Take a dip in the pond."
"TID_DECO_CAMPERS_FENCE_INFO","A woodsy fence."
"TID_DECO_CAMPERS_BOX_INFO","What's in the box?"
"TID_DECO_CAMPERS_CAMPFIRE_INFO","Gather round for a story."
"TID_DECO_CAMPERS_TENT_INFO","The inside of the great outdoors."
"TID_DECO_CAMPERS_GRASS_INFO","A pleasant green patch."
"TID_DECO_CAMPERS_FLOWER_PINK_INFO","Pink wildflowers."
"TID_DECO_CAMPERS_FLOWER_YELLOW_INFO","Yellow wildflowers."
"TID_DECO_CAMPERS_FLOWER_WHITE_INFO","White wildflowers."
"TID_DECO_FESTIVAL_CLOTHES_INFO","Dry off with a fresh, clean towel."
"TID_DECO_FESTIVAL_POTTEDFLOWERS_INFO","A pot of festive cheer."
"TID_DECO_FESTIVAL_STAGE_INFO","For seasoned Valley performers."
"TID_DECO_FESTIVAL_TENT_INFO","Shake it in the dance tent."
"TID_DECO_FESTIVAL_BALLOONS_INFO","Otto said they're unpoppable."
"TID_DECO_FESTIVAL_FENCE_INFO","Look great. Easy to walk under."
"TID_DECO_FESTIVAL_LAMP_INFO","Festive flags for party lights."
"TID_DECO_FESTIVAL_CRATESET_INFO","Holds quite a few party supplies."
"TID_DECO_FESTIVAL_BREADSTAND_INFO","For after party carbo cravings."
"TID_DECO_FESTIVAL_FEASTTABLE_INFO","Everyone gather round. It's munchin' time."
"TID_SHOP_POTIONS_SECTION","Potions"
,
"TID_APP_TRACKING_TITLE","Thanks for playing Everdale!"
"TID_APP_TRACKING_TEXT","We pay great attention to our users’ privacy and the use of personal data.  We want to ask you for your permission to share your data with third party ad platforms for personalized advertising.\n\n<c327bd9>Allow</c> You let us share your data with third party ad platforms, so they can serve ads tailored to you.\n\n<c327bd9>Ask App not to Track</c> You do not allow us to share your data and your ads won’t be personalized."
"TID_APP_TRACKING_BUTTON","Proceed"
,
"TID_BOOST_TIME_FORMAT","<name>\n<time>"
"TID_BOOST_PUMPKINS","Faster Pumpkins"
"TID_BOOST_WOOD","Faster Wood"
"TID_BOOST_STONE","Faster Stone"
"TID_BOOST_WALKING","Faster Walking"
"TID_BOOST_RESEARCH","Faster Research"
"TID_BOOST_NO_HUNGER","Stay Full Longer"
"TID_BOOST_POTION_MAKER","Potion Maker Speed Boost"
"TID_BOOST_WHEAT_FIELD","Wheat Field Speed Boost"
"TID_BOOST_LUMBERJACK_ACADEMY","Lumberjack Academy Speed Boost"
"TID_BOOST_BAKERY","Bakery Speed Boost"
"TID_BOOST_SHEEP_PASTURE","Sheep Pasture Speed Boost"
"TID_BOOST_RESEARCH_ACADEMY","Research Guild Speed Boost"
"TID_BOOST_CONSTRUCTION_ACADEMY","Construction Guild Speed Boost"
"TID_BOOST_CLAYDIGGER_ACADEMY","Clay Diggers Guild Speed Boost"
"TID_BOOST_STONEMASON_ACADEMY","Stonemasons Guild Speed Boost"
"TID_BOOST_FARMER_ACADEMY","Farmers Guild Speed Boost"
"TID_BOOST_TAILOR","Tailor Speed Boost"
"TID_BOOST_CANNERY","Preservery Speed Boost"
"TID_BOOST_DYE_SHOP","Dye Shop Speed Boost"
"TID_BOOST_TOY_WORKSHOP","Toy Workshop Speed Boost"
"TID_BOOST_FISHING_SPOT","Fishing Spot Speed Boost"
"TID_BOOST_COTTON_FIELD","Cotton Field Speed Boost"
"TID_BOOST_INDIGO_FIELD","Indigo Field Speed Boost"
"TID_BOOST_SUGAR_FIELD","Sugar Field Speed Boost"
"TID_BOOST_SALT_FIELD","Salt Field Speed Boost"
,
"TID_CHALLENGE001_VALLEYFEAST_TITLE","The Great Feast"
"TID_CHALLENGE001_VALLEYFEAST_INTRO","Help Madeleine throw a feast of epic proportions!"
"TID_CHALLENGE001_VALLEYFEAST_STAGE1","Let's start with the appetizers. I'm talking finger food. I'm talking soups. Juices... with tiny umbrellas!"
"TID_CHALLENGE001_VALLEYFEAST_STAGE2","You crushed the starters. I hope they have room for the main course! Let's plate up something really special."
"TID_CHALLENGE001_VALLEYFEAST_STAGE3","The main course was a knockout! But it's time to separate the pros from the schmos. Cook a tasty dessert!"
"TID_CHALLENGE001_VALLEYFEAST_WIN","Pat yourself on the back. That was the best feast ever. We're full enough to work way longer than usual!"
"TID_CHALLENGE001_VALLEYFEAST_LOSE_STAGE1","Don't worry, the people will feast some other time. You'll get another chance to shine, honey."
"TID_CHALLENGE001_VALLEYFEAST_LOSE_STAGE2","Don't worry, the people will feast some other time. You'll get another chance to shine, honey."
"TID_CHALLENGE001_VALLEYFEAST_LOSE_STAGE3","Don't worry, the people will feast some other time. You'll get another chance to shine, honey."
,
"TID_CHALLENGE002_SHIPWRECK_TITLE","Shipwreck!"
"TID_CHALLENGE002_SHIPWRECK_INTRO","Help! A ship ran aground in the harbor! Repair it so the sailors can return home."
"TID_CHALLENGE002_SHIPWRECK_STAGE1","Pitch in a Platurtle-load of repair materials. Big ships require a whole lot of love! And hammers. And manual labor."
"TID_CHALLENGE002_SHIPWRECK_STAGE2","Nice work assembling the materials. Now let's fix this ship before the sailors lose their sea legs!"
"TID_CHALLENGE002_SHIPWRECK_STAGE3","Gather goods for the journey home. If I know anything about sailors, it's that they like amenities."
"TID_CHALLENGE002_SHIPWRECK_STAGE2_JOB_01","Rebuild the busted hull"
"TID_CHALLENGE002_SHIPWRECK_STAGE2_JOB_02","Reassemble the captain's quarters"
"TID_CHALLENGE002_SHIPWRECK_STAGE2_JOB_03","Mend the broken mast"
"TID_CHALLENGE002_SHIPWRECK_STAGE2_JOB_04","Polish the deck"
"TID_CHALLENGE002_SHIPWRECK_STAGE2_JOB_05","Craft a new rudder"
"TID_CHALLENGE002_SHIPWRECK_STAGE2_JOB_06","Carve an even keel"
"TID_CHALLENGE002_SHIPWRECK_WIN","You rebuilt their ship better than it was before. And for that, they're rewarding you handsomely."
"TID_CHALLENGE002_SHIPWRECK_LOSE_STAGE1","Looks like they're going to walk home. That's gonna take a while!"
"TID_CHALLENGE002_SHIPWRECK_LOSE_STAGE2","Looks like they're going to walk home. That's gonna take a while!"
"TID_CHALLENGE002_SHIPWRECK_LOSE_STAGE3","Looks like they're going to walk home. That's gonna take a while!"
,
"TID_CHALLENGE003_SHEEPESCAPE_TITLE","Sheep Escape!"
"TID_CHALLENGE003_SHEEPESCAPE_INTRO","The sheep broke out! And they're running loose in the Valley! Fix their pen and bring them home?"
"TID_CHALLENGE003_SHEEPESCAPE_STAGE1","Grab some supplies, we'd better fix the fences. Sheep may look cute, but they will destroy your gate without hesitation."
"TID_CHALLENGE003_SHEEPESCAPE_STAGE2","That's enough supplies to do the trick. Let's sheep proof this fence. Better make it strong. Sheep take no prisoners."
"TID_CHALLENGE003_SHEEPESCAPE_STAGE3","The pen is ready to accommodate the sheep. But first, we draw them in. Commence Operation Raging Wool."
"TID_CHALLENGE003_SHEEPESCAPE_STAGE2_JOB_01","Build indestructible fence poles"
"TID_CHALLENGE003_SHEEPESCAPE_STAGE2_JOB_02","Craft rugged sheep proof locks"
"TID_CHALLENGE003_SHEEPESCAPE_STAGE2_JOB_03","Dig holes for fence poles"
"TID_CHALLENGE003_SHEEPESCAPE_STAGE2_JOB_04","Install the sheep proof fence"
"TID_CHALLENGE003_SHEEPESCAPE_STAGE2_JOB_05","Appease the sheep with luxurious appointments"
"TID_CHALLENGE003_SHEEPESCAPE_STAGE2_JOB_06","Appease them again"
"TID_CHALLENGE003_SHEEPESCAPE_STAGE3_JOB_01","Assign a head shepherd"
"TID_CHALLENGE003_SHEEPESCAPE_STAGE3_JOB_02","Flank the sheep in secret"
"TID_CHALLENGE003_SHEEPESCAPE_STAGE3_JOB_03","Ambush the sheep from the South"
"TID_CHALLENGE003_SHEEPESCAPE_STAGE3_JOB_04","Call the sheep – here sheepy sheepy?"
"TID_CHALLENGE003_SHEEPESCAPE_STAGE3_JOB_05","Build a sophisticated sheep disguise"
"TID_CHALLENGE003_SHEEPESCAPE_STAGE3_JOB_06","Act as a decoy"
"TID_CHALLENGE003_SHEEPESCAPE_STAGE3_JOB_07","Get doggie help from Bernard"
"TID_CHALLENGE003_SHEEPESCAPE_STAGE3_JOB_08","Get that one sheep that always gets lost"
"TID_CHALLENGE003_SHEEPESCAPE_STAGE3_JOB_09","Give Bernard a treat – good boy!"
"TID_CHALLENGE003_SHEEPESCAPE_WIN","Woohoo! The sheep have returned to their rightful place. The Valley is safe. For now."
"TID_CHALLENGE003_SHEEPESCAPE_LOSE_STAGE1","We couldn't find the gate materials! Now the sheep are organizing! Heeelp! Heeelp!"
"TID_CHALLENGE003_SHEEPESCAPE_LOSE_STAGE2","This fence could use more planning. Those sheep are dastardly. Let's try again some other time."
"TID_CHALLENGE003_SHEEPESCAPE_LOSE_STAGE3","The sheep didn't take the bait! They win this round..."
,
"TID_CHALLENGE004_PLATURTLEPANCAKE_TITLE","Launching Platurtle"
"TID_CHALLENGE004_PLATURTLEPANCAKE_INTRO","Platurtle fell into a crevasse and can't get out. Help her! She's so inflexible!"
