"Name","TID","RequiredData","RequiredAmount","PrimaryReward","PrimaryAmount","SecondaryReward","SecondaryAmount","NationKnowledgeReward","ReputationReward","ReputationCancelCost","CountInAutoGeneration","Tier","Tag1","Tag2","Tag3","Tag4","Tag5"
"Task1301","TID_HARBOR_TASK","Stone",66,,,,,93,31,0,20,7,"Tech","Basic","SizeSmall","Construction",
"Task1302","TID_HARBOR_TASK","Stone",71,,,,,100,33,0,20,7,"Tech","Basic","SizeSmall","Construction",
"Task1303","TID_HARBOR_TASK","Stone",76,,,,,107,36,0,20,7,"Tech","Basic","SizeBig","Construction",
"Task1304","TID_HARBOR_TASK","Stone",81,,,,,114,38,0,20,7,"Tech","Basic","SizeBig","Construction",
"Task1305","TID_HARBOR_TASK","Cotton",21,,,,,92,31,0,8,7,"Tech","Basic","SizeSmall","Clothes","NotConstruction"
"Task1306","TID_HARBOR_TASK","Cotton",23,,,,,101,34,0,8,7,"Tech","Basic","SizeSmall","Clothes","NotConstruction"
"Task1307","TID_HARBOR_TASK","Cotton",24,,,,,105,35,0,8,7,"Tech","Basic","SizeBig","Clothes","NotConstruction"
"Task1308","TID_HARBOR_TASK","Cotton",26,,,,,114,38,0,8,7,"Tech","Basic","SizeBig","Clothes","NotConstruction"
"Task1309","TID_HARBOR_TASK","HoneyCookie",5,,,,,89,30,0,20,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1310","TID_HARBOR_TASK","HoneyCookie",6,,,,,107,36,0,20,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1311","TID_HARBOR_TASK","HoneyCookie",6,,,,,107,36,0,20,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1312","TID_HARBOR_TASK","HoneyCookie",6,,,,,107,36,0,20,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1313","TID_HARBOR_TASK","Trousers",4,,,,,88,29,0,20,7,"Tech","Basic","SizeSmall","Clothes","NotConstruction"
"Task1314","TID_HARBOR_TASK","Trousers",5,,,,,109,36,0,20,7,"Tech","Basic","SizeSmall","Clothes","NotConstruction"
"Task1315","TID_HARBOR_TASK","Trousers",5,,,,,109,36,0,20,7,"Tech","Basic","SizeBig","Clothes","NotConstruction"
"Task1316","TID_HARBOR_TASK","Trousers",5,,,,,109,36,0,20,7,"Tech","Basic","SizeBig","Clothes","NotConstruction"
"Task1317","TID_HARBOR_TASK","Honey",34,,,,,94,31,0,1,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1318","TID_HARBOR_TASK","Honey",36,,,,,100,33,0,1,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1319","TID_HARBOR_TASK","Honey",39,,,,,108,36,0,1,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1320","TID_HARBOR_TASK","Honey",41,,,,,113,38,0,1,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1321","TID_HARBOR_TASK","Salt",21,,,,,91,30,0,8,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1322","TID_HARBOR_TASK","Salt",23,,,,,100,33,0,8,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1323","TID_HARBOR_TASK","Salt",25,,,,,108,36,0,8,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1324","TID_HARBOR_TASK","Salt",26,,,,,113,38,0,8,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1325","TID_HARBOR_TASK","SaltPot",3,,,,,110,37,0,20,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1326","TID_HARBOR_TASK","SaltPot",3,,,,,110,37,0,20,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1327","TID_HARBOR_TASK","SaltPot",3,,,,,110,37,0,20,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1328","TID_HARBOR_TASK","SaltPot",3,,,,,110,37,0,20,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1329","TID_HARBOR_TASK","HoneyPot",3,,,,,84,28,0,20,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1330","TID_HARBOR_TASK","HoneyPot",4,,,,,112,37,0,20,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1331","TID_HARBOR_TASK","HoneyPot",4,,,,,112,37,0,20,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1332","TID_HARBOR_TASK","HoneyPot",4,,,,,112,37,0,20,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1333","TID_HARBOR_TASK","Pottery",15,,,,,92,31,0,20,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1334","TID_HARBOR_TASK","Pottery",16,,,,,98,33,0,20,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1335","TID_HARBOR_TASK","Pottery",18,,,,,110,37,0,20,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1336","TID_HARBOR_TASK","Pottery",19,,,,,116,39,0,20,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1337","TID_HARBOR_TASK","Apple",56,,,,,93,31,0,20,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1338","TID_HARBOR_TASK","Apple",61,,,,,101,34,0,20,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1339","TID_HARBOR_TASK","Apple",65,,,,,107,36,0,20,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1340","TID_HARBOR_TASK","Apple",69,,,,,114,38,0,20,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1341","TID_HARBOR_TASK","Fish",13,,,,,92,31,0,8,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1342","TID_HARBOR_TASK","Fish",14,,,,,99,33,0,8,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1343","TID_HARBOR_TASK","Fish",15,,,,,107,36,0,8,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1344","TID_HARBOR_TASK","Fish",16,,,,,114,38,0,8,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1345","TID_HARBOR_TASK","Sugar",17,,,,,95,32,0,8,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1346","TID_HARBOR_TASK","Sugar",18,,,,,100,33,0,8,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1347","TID_HARBOR_TASK","Sugar",19,,,,,106,35,0,8,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1348","TID_HARBOR_TASK","Sugar",20,,,,,112,37,0,8,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1349","TID_HARBOR_TASK","SugarApple",5,,,,,88,29,0,20,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1350","TID_HARBOR_TASK","SugarApple",6,,,,,105,35,0,20,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1351","TID_HARBOR_TASK","SugarApple",6,,,,,105,35,0,20,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1352","TID_HARBOR_TASK","SugarApple",6,,,,,105,35,0,20,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1353","TID_HARBOR_TASK","ApplePie",3,,,,,83,28,0,20,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1354","TID_HARBOR_TASK","ApplePie",4,,,,,111,37,0,20,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1355","TID_HARBOR_TASK","ApplePie",4,,,,,111,37,0,20,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1356","TID_HARBOR_TASK","ApplePie",4,,,,,111,37,0,20,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1357","TID_HARBOR_TASK","SaltedFish",2,,,,,95,32,0,20,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1358","TID_HARBOR_TASK","SaltedFish",2,,,,,95,32,0,20,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1359","TID_HARBOR_TASK","SaltedFish",2,,,,,95,32,0,20,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1360","TID_HARBOR_TASK","SaltedFish",2,,,,,95,32,0,20,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1361","TID_HARBOR_TASK","AppleJam",2,,,,,75,25,0,20,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1362","TID_HARBOR_TASK","AppleJam",3,,,,,113,38,0,20,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1363","TID_HARBOR_TASK","AppleJam",3,,,,,113,38,0,20,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1364","TID_HARBOR_TASK","AppleJam",3,,,,,113,38,0,20,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1365","TID_HARBOR_TASK","Tunic",3,,,,,89,30,0,20,7,"Tech","Basic","SizeSmall","Clothes","NotConstruction"
"Task1366","TID_HARBOR_TASK","Tunic",3,,,,,89,30,0,20,7,"Tech","Basic","SizeSmall","Clothes","NotConstruction"
"Task1367","TID_HARBOR_TASK","Tunic",4,,,,,119,40,0,20,7,"Tech","Basic","SizeBig","Clothes","NotConstruction"
"Task1368","TID_HARBOR_TASK","Tunic",4,,,,,119,40,0,20,7,"Tech","Basic","SizeBig","Clothes","NotConstruction"
"Task1369","TID_HARBOR_TASK","Statuette",15,,,,,93,31,0,20,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1370","TID_HARBOR_TASK","Statuette",16,,,,,99,33,0,20,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1371","TID_HARBOR_TASK","Statuette",17,,,,,105,35,0,20,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1372","TID_HARBOR_TASK","Statuette",18,,,,,112,37,0,20,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1373","TID_HARBOR_TASK","Plank",33,,,,,93,31,0,20,7,"Tech","Basic","SizeSmall","Construction",
"Task1374","TID_HARBOR_TASK","Plank",35,,,,,99,33,0,20,7,"Tech","Basic","SizeSmall","Construction",
"Task1375","TID_HARBOR_TASK","Plank",38,,,,,107,36,0,20,7,"Tech","Basic","SizeBig","Construction",
"Task1376","TID_HARBOR_TASK","Plank",40,,,,,113,38,0,20,7,"Tech","Basic","SizeBig","Construction",
"Task1377","TID_HARBOR_TASK","Brick",30,,,,,92,31,0,20,7,"Tech","Basic","SizeSmall","Construction",
"Task1378","TID_HARBOR_TASK","Brick",33,,,,,101,34,0,20,7,"Tech","Basic","SizeSmall","Construction",
"Task1379","TID_HARBOR_TASK","Brick",35,,,,,107,36,0,20,7,"Tech","Basic","SizeBig","Construction",
"Task1380","TID_HARBOR_TASK","Brick",37,,,,,113,38,0,20,7,"Tech","Basic","SizeBig","Construction",
"Task1381","TID_HARBOR_TASK","Indigo",21,,,,,94,31,0,8,7,"Tech","Basic","SizeSmall","Clothes","NotConstruction"
"Task1382","TID_HARBOR_TASK","Indigo",22,,,,,98,33,0,8,7,"Tech","Basic","SizeSmall","Clothes","NotConstruction"
"Task1383","TID_HARBOR_TASK","Indigo",24,,,,,107,36,0,8,7,"Tech","Basic","SizeBig","Clothes","NotConstruction"
"Task1384","TID_HARBOR_TASK","Indigo",26,,,,,116,39,0,8,7,"Tech","Basic","SizeBig","Clothes","NotConstruction"
"Task1385","TID_HARBOR_TASK","FishPie",3,,,,,100,33,0,20,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1386","TID_HARBOR_TASK","FishPie",3,,,,,100,33,0,20,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1387","TID_HARBOR_TASK","FishPie",3,,,,,100,33,0,20,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1388","TID_HARBOR_TASK","FishPie",3,,,,,100,33,0,20,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1389","TID_HARBOR_TASK","SweetHerring",2,,,,,91,30,0,20,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1390","TID_HARBOR_TASK","SweetHerring",2,,,,,91,30,0,20,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1391","TID_HARBOR_TASK","SweetHerring",2,,,,,91,30,0,20,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1392","TID_HARBOR_TASK","SweetHerring",3,,,,,136,45,0,20,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1393","TID_HARBOR_TASK","DyeRed",7,,,,,94,31,0,10,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1394","TID_HARBOR_TASK","DyeRed",7,,,,,94,31,0,10,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1395","TID_HARBOR_TASK","DyeRed",8,,,,,108,36,0,10,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1396","TID_HARBOR_TASK","DyeRed",8,,,,,108,36,0,10,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1397","TID_HARBOR_TASK","DyeYellow",6,,,,,99,33,0,10,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1398","TID_HARBOR_TASK","DyeYellow",6,,,,,99,33,0,10,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1399","TID_HARBOR_TASK","DyeYellow",6,,,,,99,33,0,10,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1400","TID_HARBOR_TASK","DyeYellow",7,,,,,116,39,0,10,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1401","TID_HARBOR_TASK","DyeBlue",5,,,,,97,32,0,10,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1402","TID_HARBOR_TASK","DyeBlue",5,,,,,97,32,0,10,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1403","TID_HARBOR_TASK","DyeBlue",6,,,,,117,39,0,10,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1404","TID_HARBOR_TASK","DyeBlue",6,,,,,117,39,0,10,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1405","TID_HARBOR_TASK","Hat",3,,,,,93,31,0,20,7,"Tech","Basic","SizeSmall","Clothes","NotConstruction"
"Task1406","TID_HARBOR_TASK","Hat",3,,,,,93,31,0,20,7,"Tech","Basic","SizeSmall","Clothes","NotConstruction"
"Task1407","TID_HARBOR_TASK","Hat",3,,,,,93,31,0,20,7,"Tech","Basic","SizeBig","Clothes","NotConstruction"
"Task1408","TID_HARBOR_TASK","Hat",4,,,,,124,41,0,20,7,"Tech","Basic","SizeBig","Clothes","NotConstruction"
"Task1409","TID_HARBOR_TASK","AppleJuice",17,,,,,94,31,0,20,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1410","TID_HARBOR_TASK","AppleJuice",18,,,,,99,33,0,20,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1411","TID_HARBOR_TASK","AppleJuice",19,,,,,105,35,0,20,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1412","TID_HARBOR_TASK","AppleJuice",21,,,,,116,39,0,20,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1413","TID_HARBOR_TASK","BerryCake",2,,,,,111,37,0,20,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1414","TID_HARBOR_TASK","BerryCake",2,,,,,111,37,0,20,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1415","TID_HARBOR_TASK","BerryCake",2,,,,,111,37,0,20,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1416","TID_HARBOR_TASK","BerryCake",2,,,,,111,37,0,20,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1417","TID_HARBOR_TASK","CakeRoyale",1,,,,,254,85,0,20,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1418","TID_HARBOR_TASK","CakeRoyale",1,,,,,254,85,0,20,7,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task1419","TID_HARBOR_TASK","CakeRoyale",2,,,,,508,169,0,20,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1420","TID_HARBOR_TASK","CakeRoyale",2,,,,,508,169,0,20,7,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task1421","TID_HARBOR_TASK","DyeGreen",2,,,,,88,29,0,10,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1422","TID_HARBOR_TASK","DyeGreen",2,,,,,88,29,0,10,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1423","TID_HARBOR_TASK","DyeGreen",2,,,,,88,29,0,10,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1424","TID_HARBOR_TASK","DyeGreen",3,,,,,132,44,0,10,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1425","TID_HARBOR_TASK","DyeOrange",2,,,,,76,25,0,10,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1426","TID_HARBOR_TASK","DyeOrange",3,,,,,114,38,0,10,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1427","TID_HARBOR_TASK","DyeOrange",3,,,,,114,38,0,10,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1428","TID_HARBOR_TASK","DyeOrange",3,,,,,114,38,0,10,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1429","TID_HARBOR_TASK","DyePurple",2,,,,,82,27,0,10,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1430","TID_HARBOR_TASK","DyePurple",2,,,,,82,27,0,10,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1431","TID_HARBOR_TASK","DyePurple",3,,,,,123,41,0,10,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1432","TID_HARBOR_TASK","DyePurple",3,,,,,123,41,0,10,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1433","TID_HARBOR_TASK","DyeRainbow",1,,,,,132,44,0,10,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1434","TID_HARBOR_TASK","DyeRainbow",1,,,,,132,44,0,10,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1435","TID_HARBOR_TASK","DyeRainbow",2,,,,,265,88,0,10,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1436","TID_HARBOR_TASK","DyeRainbow",2,,,,,265,88,0,10,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1437","TID_HARBOR_TASK","Plushie",2,,,,,108,36,0,20,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1438","TID_HARBOR_TASK","Plushie",2,,,,,108,36,0,20,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1439","TID_HARBOR_TASK","Plushie",2,,,,,108,36,0,20,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1440","TID_HARBOR_TASK","Plushie",2,,,,,108,36,0,20,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1441","TID_HARBOR_TASK","RuneGame",1,,,,,63,21,0,20,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1442","TID_HARBOR_TASK","RuneGame",2,,,,,126,42,0,20,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1443","TID_HARBOR_TASK","RuneGame",2,,,,,126,42,0,20,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1444","TID_HARBOR_TASK","RuneGame",2,,,,,126,42,0,20,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1445","TID_HARBOR_TASK","WoodenDuck",1,,,,,69,23,0,20,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1446","TID_HARBOR_TASK","WoodenDuck",1,,,,,69,23,0,20,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1447","TID_HARBOR_TASK","WoodenDuck",2,,,,,137,46,0,20,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1448","TID_HARBOR_TASK","WoodenDuck",2,,,,,137,46,0,20,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1449","TID_HARBOR_TASK","Marbles",1,,,,,133,44,0,20,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1450","TID_HARBOR_TASK","Marbles",1,,,,,133,44,0,20,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1451","TID_HARBOR_TASK","Marbles",2,,,,,266,89,0,20,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1452","TID_HARBOR_TASK","Marbles",2,,,,,266,89,0,20,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1453","TID_HARBOR_TASK","WoodenDoll",1,,,,,217,72,0,20,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1454","TID_HARBOR_TASK","WoodenDoll",1,,,,,217,72,0,20,7,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task1455","TID_HARBOR_TASK","WoodenDoll",2,,,,,433,144,0,20,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1456","TID_HARBOR_TASK","WoodenDoll",2,,,,,433,144,0,20,7,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task1457","TID_HARBOR_TASK","Shirt",1,,,,,63,21,0,20,7,"Tech","Basic","SizeSmall","Clothes","NotConstruction"
"Task1458","TID_HARBOR_TASK","Shirt",2,,,,,125,42,0,20,7,"Tech","Basic","SizeSmall","Clothes","NotConstruction"
"Task1459","TID_HARBOR_TASK","Shirt",2,,,,,125,42,0,20,7,"Tech","Basic","SizeBig","Clothes","NotConstruction"
"Task1460","TID_HARBOR_TASK","Shirt",2,,,,,125,42,0,20,7,"Tech","Basic","SizeBig","Clothes","NotConstruction"
"Task1461","TID_HARBOR_TASK","Dress",1,,,,,116,39,0,20,7,"Tech","Basic","SizeSmall","Clothes","NotConstruction"
"Task1462","TID_HARBOR_TASK","Dress",1,,,,,116,39,0,20,7,"Tech","Basic","SizeSmall","Clothes","NotConstruction"
"Task1463","TID_HARBOR_TASK","Dress",2,,,,,232,77,0,20,7,"Tech","Basic","SizeBig","Clothes","NotConstruction"
"Task1464","TID_HARBOR_TASK","Dress",2,,,,,232,77,0,20,7,"Tech","Basic","SizeBig","Clothes","NotConstruction"
"Task1465","TID_HARBOR_TASK","Jacket",1,,,,,92,31,0,20,7,"Tech","Basic","SizeSmall","Clothes","NotConstruction"
"Task1466","TID_HARBOR_TASK","Jacket",1,,,,,92,31,0,20,7,"Tech","Basic","SizeSmall","Clothes","NotConstruction"
"Task1467","TID_HARBOR_TASK","Jacket",2,,,,,184,61,0,20,7,"Tech","Basic","SizeBig","Clothes","NotConstruction"
"Task1468","TID_HARBOR_TASK","Jacket",2,,,,,184,61,0,20,7,"Tech","Basic","SizeBig","Clothes","NotConstruction"
"Task1469","TID_HARBOR_TASK","RainbowSuit",1,,,,,434,145,0,20,7,"Tech","Basic","SizeSmall","Clothes","NotConstruction"
"Task1470","TID_HARBOR_TASK","RainbowSuit",1,,,,,434,145,0,20,7,"Tech","Basic","SizeSmall","Clothes","NotConstruction"
"Task1471","TID_HARBOR_TASK","RainbowSuit",2,,,,,868,289,0,20,7,"Tech","Basic","SizeBig","Clothes","NotConstruction"
"Task1472","TID_HARBOR_TASK","RainbowSuit",2,,,,,868,289,0,20,7,"Tech","Basic","SizeBig","Clothes","NotConstruction"
"Task1473","TID_HARBOR_TASK","Wood",22,"Coins",190,,,,,0,100,1,"SpecialCombo",,"SizeSmall","Construction",
"Task1474","TID_HARBOR_TASK","Wood",28,"Coins",240,,,,,0,100,1,"SpecialCombo",,"SizeSmall","Construction",
"Task1475","TID_HARBOR_TASK","Wood",36,"Coins",300,,,,,0,100,1,"SpecialCombo",,"SizeBig","Construction",
"Task1476","TID_HARBOR_TASK","Wood",42,"Coins",360,,,,,0,100,1,"SpecialCombo",,"SizeBig","Construction",
"Task1477","TID_HARBOR_TASK","Berry",10,"Coins",186,,,,,0,100,1,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1478","TID_HARBOR_TASK","Berry",12,"Coins",224,,,,,0,100,1,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1479","TID_HARBOR_TASK","Berry",16,"Coins",298,,,,,0,100,1,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1480","TID_HARBOR_TASK","Berry",20,"Coins",370,,,,,0,100,1,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1481","TID_HARBOR_TASK","Mushroom",6,"Coins",158,,,,,0,100,1,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1482","TID_HARBOR_TASK","Mushroom",10,"Coins",263,,,,,0,100,1,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1483","TID_HARBOR_TASK","Mushroom",12,"Coins",315,,,,,0,100,1,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1484","TID_HARBOR_TASK","Mushroom",14,"Coins",368,,,,,0,100,1,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1485","TID_HARBOR_TASK","Egg",12,"Coins",168,,,,,0,100,1,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1486","TID_HARBOR_TASK","Egg",18,"Coins",252,,,,,0,100,1,"SpecialCombo",,"SizeSmall","Food","NotConstruction"
"Task1487","TID_HARBOR_TASK","Egg",22,"Coins",310,,,,,0,100,1,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1488","TID_HARBOR_TASK","Egg",26,"Coins",360,,,,,0,100,1,"SpecialCombo",,"SizeBig","Food","NotConstruction"
"Task1489","TID_HARBOR_TASK","Clay",18,"Coins",185,,,,,0,100,1,"SpecialCombo",,"SizeSmall","Construction",
"Task1490","TID_HARBOR_TASK","Clay",24,"Coins",250,,,,,0,100,1,"SpecialCombo",,"SizeSmall","Construction",
"Task1491","TID_HARBOR_TASK","Clay",30,"Coins",310,,,,,0,100,1,"SpecialCombo",,"SizeBig","Construction",
"Task1492","TID_HARBOR_TASK","Clay",36,"Coins",370,,,,,0,100,1,"SpecialCombo",,"SizeBig","Construction",
"Task1493","TID_HARBOR_TASK","Wool",8,"Coins",186,,,,,0,100,1,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task1494","TID_HARBOR_TASK","Wool",10,"Coins",232,,,,,0,100,1,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task1495","TID_HARBOR_TASK","Wool",12,"Coins",278,,,,,0,100,1,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task1496","TID_HARBOR_TASK","Wool",16,"Coins",371,,,,,0,100,1,"SpecialCombo",,"SizeBig","Clothes","NotConstruction"
"Task1497","TID_HARBOR_TASK","Socks",2,"Coins",238,,,,,0,100,1,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
"Task1498","TID_HARBOR_TASK","Socks",2,"Coins",238,,,,,0,100,1,"SpecialCombo",,"SizeSmall","Clothes","NotConstruction"
